ID_TABLICA;PROPERTY_ID;PROP_LANGUAGE;PROPERTY_DESTINATION;MAIN_BANNER;DOZIVLJAJ_1_NASLOV;DOZIVLJAJ_1_TEKST;DOZIVLJAJ_1_CTA_TEKST;DOZIVLJAJ_1_CTA;DOZIVLJAJ_1_SLIKA;DOZIVLJAJ_2_NASLOV;DOZIVLJAJ_2_TEKST;DOZIVLJAJ_2_CTA_TEKST;DOZIVLJAJ_2_CTA;DOZIVLJAJ_2_SLIKA;DOZIVLJAJ_3_NASLOV;DOZIVLJAJ_3_TEKST;DOZIVLJAJ_3_CTA_TEKST;DOZIVLJAJ_3_CTA;DOZIVLJAJ_3_SLIKA;MAIN_BANNER_CTA;CREATED_DATE_;MODIFIED_DATE_
76;3da4c2a7-0925-4689-81fd-2c063d0112c7;HR;Otok Hvar;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Hvar-2-banner_header.gif;Pakleni otoci i skrivene uvale;Među bezbroj idiličnih uvala na Hvaru, naša miljenica je skrovita plaža Dubovica, a na samo nekoliko minuta vožnje brodom od grada Hvara egzotični i prekrasni Pakleni otoci i uvala Mlini.;SAZNAJTE VIŠE;https://www.valamar.com/hr/hrvatska/otok-hvar/plaze;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Hvar-photo_01.jpg;Vino i mediteranska hrana na listi UNESCO-a;Uživajte u svježini i bogatstvu okusa jedinstvene mediteranske kuhinje. Naručite svježu ribu s gradela u restoranu Blue Doors, hrskave bruskete i škampe u restoranu Antika ili slasnu pizzu u Grano Duro Pizza & Pasta u Starom Gradu.;SAZNAJTE VIŠE;https://www.valamar.com/hr/hrvatska/otok-hvar/gastronomija;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Hvar-photo_02.jpg;Uzbudljivi izleti po otoku;Divan je osjećaj voziti se romantičnim stazama otoka Hvara s vjetrom u kosi.;SAZNAJTE VIŠE;https://www.valamar.com/hr/hrvatska/otok-hvar/izleti;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Hvar-photo_04.jpg;https://www.valamar.com/hr/smjestaj-hvar;2023-05-17 08:22:15;2023-05-17 08:22:15
77;3da4c2a7-0925-4689-81fd-2c063d0112c7;E;Island of Hvar;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Hvar-2-banner_header.gif;Pakleni islands and its secret bays;Among the countless idyllic coves on Hvar;we have a soft spot for Dubovica beach;a special little hideaway worth a visit. Another highlight is the gorgeous;dreamy Pakleni archipelago;"with magnificent beaches like the one at Mlini bay"",these are just a short boat ride away from Hvar town.""";"FIND OUT MORE""""";https://www.valamar.com/en/croatia/island-of-hvar/beaches;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Hvar-photo_01.jpg;Hvar's UNESCO-listed food & wine;Delight in fresh, rich flavours of Hvar’s unique Mediterranean cuisine. Savour the fresh daily catch grilled deliciously at Blue Doors restaurant, munch on crunchy bruschetta and scampi at Antika restaurant or enjoy tasty pizza at Grano Duro Pizza & Pasta in Stari Grad.;LEARN MORE;https://www.valamar.com/en/croatia/island-of-hvar/restaurants;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Hvar-photo_02.jpg;Thrilling trips around the isle;It’s a wonderful thing to explore Hvar’s web of romantic trails, sea wind in your hair. Choose between a tuk-tuk, scooter or bicycle and head out for an adventure. Taste the island wines.;2023-05-17 08:22:15;2023-05-17 08:22:15
78;3da4c2a7-0925-4689-81fd-2c063d0112c7;D;Insel Hvar;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Hvar-2-banner_header.gif;Die Pakleni-Inseln und ihre geheimen Buchten;Unter den unzähligen idyllischen Buchten auf Hvar haben wir eine Vorliebe für den Strand Dubovica, einen besonderen, kleinen Rückzugsort, der einen Besuch wert ist. Ein weiteres Highlight ist der wunderschöne, verträumte Pakleni-Archipel mit herrlichen Stränden, zum Beispiel in der Bucht von Mlini ‒ nur eine kurze Bootsfahrt von Hvar-Stadt entfernt.;FINDEN SIE MEHR HERAUS;https://www.valamar.com/de/kroatien/insel-hvar/straende;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Hvar-photo_01.jpg;Hvars UNESCO-gelistete speisen & wein;Genießen Sie die frischen, satten Aromen der einzigartigen mediterranen Küche von Hvar. Erfreuen Sie sich am täglich frisch gefangenen Fisch, der im Restaurant Blue Doors köstlich gegrillt wird, gönnen Sie sich knusprige Bruschetta und Scampi im Restaurant Antika oder genießen Sie leckere Pizza im Grano Duro Pizza & Pasta in Stari Grad.;ERFAHREN SIE MEHR;https://www.valamar.com/de/kroatien/insel-hvar/gastronomie;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Hvar-photo_02.jpg;Spannende ausflüge rund um die insel;Was für eine wunderbare Sache, Hvars romantische Pfade zu erkunden ‒ mit einer Meeresbrise im Haar.;LERNEN SIE MEHR;https://www.valamar.com/de/kroatien/insel-hvar/ausfluege;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Hvar-photo_04.jpg;https://www.valamar.com/de/unterkunft-hvar;2023-05-17 08:22:15;2023-05-17 08:22:15
106;0abdff97-20c0-439e-b61f-0679ba83cb78;HR;Otok Krk;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Krk-banner_header.gif;Vela Plaža, obiteljske oaze i divlje uvale;Ne postoji osoba koja na Krku nije pronašla plažu baš po svom guštu – od atraktivne Vele plaže u Baški s 1000 sadržaja, preko prekrasnih divljih uvala (hint: Stara Baška) do uređenih obiteljskih plaža po ukusu mališana.;SAZNAJTE VIŠE;https://www.valamar.com/hr/hrvatska/otok-krk/plaze;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Krk_photo_1_v1.jpg;Morski izleti koji se pamte;Iskoristite sunčan dan i krenite brodom u obilazak 5 otoka. Napravite podvodni selfie u šetnji morskim dnom kroz Punat. Plovite jedrilicom u nepoznato u sigurnim rukama skipera. Napravite listu avantura i ostvarite ih.;SAZNAJTE VIŠE;https://www.valamar-experience.com/hr/dozivljaj/izleti/?l=krk;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Krk_photo_2_v1.jpg;Najljepša otočna mjesta za posjetiti;;SAZNAJTE VIŠE;https://www.valamar-experience.com/hr/dozivljaj/atrakcije/?l=krk&p=2;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Krk_photo_4.jpg;https://www.valamar.com/hr/smjestaj-krk;2023-05-17 08:22:15;2023-05-17 08:22:15
107;0abdff97-20c0-439e-b61f-0679ba83cb78;E;Island of Krk;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Krk-banner_header.gif;Take to the beaches, family hideaways and wild coves;Krk is one of those places where everyone can find their perfect beach – from the pretty Vela beach with a thousand things to do, to the stunning wild coves (hint: Old Baška) and the clean family beaches that the little ones just love.;LEARN MORE;https://www.valamar.com/en/croatia/island-of-krk/beaches;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Krk_photo_1_v1.jpg;Sea adventures to remember;Make the best of a sunny day and tour five islands by boat. Snap an underwater selfie on a walk along the seabed through Punat. Hop on a sailboat in safe hands of a skipper. Make a bucket list of adventures and check off all the boxes.;LEARN MORE;https://www.valamar-experience.com/experience/excursions/;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Krk_photo_2_v1.jpg;The most striking island spots to see;Don’t miss the Krk cathedral and the Frankopan castle in the town of Krk.;LEARN MORE;https://www.valamar-experience.com/experience/attractions/?l=krk-1;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Krk_photo_4.jpg;https://www.valamar.com/en/accommodation-krk;2023-05-17 08:22:15;2023-05-17 08:22:15
108;0abdff97-20c0-439e-b61f-0679ba83cb78;D;Insel Krk;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Krk-banner_header.gif;Besuchen sie die strände, Rückzugsorte für Familien und wilde Buchten;Krk ist einer der Orte, an denen jeder seinen perfekten Strand finden kann - vom hübschen Strand Vela, an dem es tausend Dinge zu tun gibt, bis hin zu den atemberaubenden wilden Buchten (Tipp: Old Baška) und den sauberen Familienstränden, die die Kleinen einfach lieben.;LERNEN SIE MEHR;https://www.valamar.com/de/kroatien/insel-krk/straende;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Krk_photo_1_v1.jpg;Unvergessliche abenteuer auf dem meer;Holen Sie aus einem sonnigen Tag das Beste raus und gehen Sie auf Bootstour zu fünf Inseln. Machen Sie ein Unterwasser-Selfie bei einem Spaziergang auf dem Meeresgrund bei Punat. Springen Sie auf ein Segelboot, gesteuert von sicherer Hand eines Skippers.;ERFAHREN SIE MEHR;https://www.valamar-experience.com/de/erlebnis/ausfluge/?l=krk-1;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Krk_photo_2_v1.jpg;Die aufregendsten sehenswürdigkeiten der insel;Verpassen Sie nicht die Kathedrale von Krk und das Schloss Frankopan im Hauptort Krk.;LERNEN SIE MEHR;https://www.valamar-experience.com/de/erlebnis/attraktionen/?l=krk-1;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Krk_photo_4.jpg;https://www.valamar.com/de/unterkunft-krk;2023-05-17 08:22:15;2023-05-17 08:22:15
109;0abdff97-20c0-439e-b61f-0679ba83cb78;I;Isola di Krk;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Krk-banner_header.gif;La spiaggia Vela Plaža, le oasi per famiglie e le baie selvagge;Non vi è persona che a Krk non abbia trovato la sua spiaggia ideale - dall’attraente Vela plaža a Baška con 1000 servizi, fino a stupende baie selvagge (hint: Stara Baška) e spiagge attrezzate per famiglie a misura di bambino.;MAGGIORI DETTAGLI;https://www.valamar.com/it/croazia/isola-krk/spiagge;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Krk_photo_1_v1.jpg;Memorabili escursioni in mare;Approfitti di una giornata di sole e parta per un’escursione in mare alla scoperta di 5 isole. Si faccia un selfie subacqueo durante la passeggiata sul fondo marino a Punat. Faccia un giro in barca a vela verso l’ignoto, affidandosi alle mani sicure di esperti skipper.;MAGGIORI DETTAGLI;https://www.valamar-experience.com/it/esperienza/escursioni/?l=krk-1;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Krk_photo_2_v1.jpg;I posti migliori dell’isola da visitare;;MAGGIORI DETTAGLI;https://www.valamar-experience.com/it/esperienza/attrazioni/?l=krk-1;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Krk_photo_4.jpg;https://www.valamar.com/it/alloggi-krk;2023-05-17 08:22:15;2023-05-17 08:22:15
143;ab817d30-dcab-4bc0-8de1-3de701841442;D;Insel Rab;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab-banner_header.gif;Entdecken sie rückzugsorte für familien und lauschige buchten;Von allen adriatischen Inseln verfügt Rab über die meisten Sandstrände. Wenn man den Kindern die Wahl lässt, entscheiden sie sich immer für den Paradiesstrand auf der Halbinsel Lopar.;ERFAHREN SIE MEHR;https://www.valamar.com/de/kroatien/insel-rab/straende;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab_photo_1_v3.jpg;Unvergessliche bootsausflüge;Werden Sie für einen Tag zum Fischer und werfen Sie Ihre Netze ins Meer, dann gönnen Sie sich ein Bad in zauberhaften, geheimen Buchten. Schauen Sie sich die wunderbare Welt unter der Meeresoberfläche bei einer Tour mit einem Glasbodenboot an.;LERNEN SIE MEHR;https://www.valamar-experience.com/de/erlebnis/?l=rab-1;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab_photo_3_v1.jpg;Attraktionen aus natur und geschichte;Ein Viertel der Insel Rab ist mit dichten grünen Wäldern bedeckt, die an langen Sommertagen herrlich kühlenden Schatten spenden.;LERNEN SIE MEHR;https://www.valamar.com/de/kroatien/insel-rab/sehenswuerdigkeiten;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab_photo_4_v1.jpg;https://www.valamar.com/de/unterkunft-rab;2023-05-17 08:22:15;2023-05-17 08:22:15
144;ab817d30-dcab-4bc0-8de1-3de701841442;I;Isola di Rab;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab-banner_header.gif;Scopra oasi familiari e intime baie;Lo sapeva che l’isola di Rab vanta il maggior numero di spiagge di sabbia nell’Adriatico? Se chiediamo ai bambini qual è il loro luogo preferito per fare il bagno, la risposta è sempre la stessa: la spiaggia Rajska plaža sulla penisola di Lopar.;MAGGIORI DETTAGLI;https://www.valamar.com/it/croazia/isola-rab/spiagge;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab_photo_1_v3.jpg;Indimenticabili escursioni in nave;Parta dal dolce. Visiti la Casa della Torta di Rab nel centro storico della città e scopra maggiori dettagli su questa antica prelibatezza di Rab. Assaggi eccellenti vini e le specialità isolane sulla più bella terrazza dell’isola, presso il Veritas Restaurant & Wine Bar.;MAGGIORI DETTAGLI;https://www.valamar-experience.com/it/esperienza/?l=rab-1;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab_photo_3_v1.jpg;Attrazioni naturali e storiche;Un quarto dell’isola di Rab è coperto da bellissimi boschi tra cui il parco forestale Komrčar, a due passi dal centro storico, che offre sicuramente il fresco migliore.;MAGGIORI DETTAGLI;https://www.valamar.com/it/croazia/isola-rab/attrazioni;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab_photo_4_v1.jpg;https://www.valamar.com/it/alloggi-rab;2023-05-17 08:22:15;2023-05-17 08:22:15
145;ab817d30-dcab-4bc0-8de1-3de701841442;SL;Otok Rab;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab-banner_header.gif;Odkrijte družinske oaze in intimne zalive;Ste vedeli, da ima otok Rab največ peščenih plaž na Jadranu? Če vprašate otroke, kje bi se najraje kopali, bo odgovor vedno Rajska plaža na polotoku Lopar. Če pa vprašate nas, nista nič manj vabljivi niti Val Padova Sandy Plaža s pogledom na staro mestno jedro in legendarna Kandarola, ena od najstarejših nudističnih plaž na svetu.;PREBERITE VEČ;https://www.valamar.com/si/hrvaska/otok-rab/plaze;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab_photo_1_v3.jpg;Izleti z ladjo, ki se jih ne pozabi;Začnite pri sladici. Obiščite Hišo rabske torte v starem mestnem jedru Raba in odkrijte vse o tej starodavni rabski poslastici. Poskusite vrhunska vina in otoške specialitete na najlepši terasi na otoku v Veritas Restaurant & Wine Baru.;PREBERITE VEČ;https://www.valamar-experience.com/sl/dozivetje/;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab_photo_3_v1.jpg;Naravne in zgodovinske znamenitosti;Četrtino otoka Rab prekrivajo čudoviti zeleni gozdovi, med katerimi vas bo najbolje ohladil gozdni park Komrčar blizu starega mestnega jedra.;PREBERITE VEČ;https://www.valamar.com/si/hrvaska/otok-rab/atrakcije;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab_photo_4_v1.jpg;https://www.valamar.com/si/nastanitev-rab;2023-05-17 08:22:15;2023-05-17 08:22:15
122;ab817d30-dcab-4bc0-8de1-3de701841442;E;Island of Rab;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab-banner_header.gif;Discover family hideaways and cosy coves;Of all the Adriatic islands, Rab is graced with the largest number of sandy beaches. When you let the kids choose, they always pick the Paradise beach on Lopar peninsula. Other highlights include the Val Padova sandy beach with views of the old town and the legendary Kandarola, one of the oldest naturist beaches in the world.;FIND OUT MORE;https://www.valamar.com/en/croatia/island-of-rab/beaches;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab_photo_1_v3.jpg;Boat trips to remember;Become a fisherman for a day and throw your nets in the sea, then treat yourself to a swim in spellbinding secret coves. Peek at the wondrous world under the sea surface on a glass-bottom boat tour.;FIND OUT MORE;https://www.valamar-experience.com/experience/?l=rab-1;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab_photo_3_v1.jpg;Nature and history attractions;One quarter of Rab island is covered with thick green forests that provide wonderfully cool shade during long summer days.;FIND OUT MORE;https://www.valamar.com/en/croatia/island-of-rab/sights;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab_photo_4_v1.jpg;https://www.valamar.com/en/accommodation-rab;2023-05-17 08:22:15;2023-05-17 08:22:15
139;ab817d30-dcab-4bc0-8de1-3de701841442;I;Isola di Rab;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab-banner_header.gif;Scopra oasi familiari e intime baie;Lo sapeva che l’isola di Rab vanta il maggior numero di spiagge di sabbia nell’Adriatico? Se chiediamo ai bambini qual è il loro luogo preferito per fare il bagno, la risposta è sempre la stessa: la spiaggia Rajska plaža sulla penisola di Lopar.;MAGGIORI DETTAGLI;https://www.valamar.com/it/croazia/isola-rab/spiagge;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab_photo_1_v3.jpg;Indimenticabili escursioni in nave;Parta dal dolce. Visiti la Casa della Torta di Rab nel centro storico della città e scopra maggiori dettagli su questa antica prelibatezza di Rab. Assaggi eccellenti vini e le specialità isolane sulla più bella terrazza dell’isola, presso il Veritas Restaurant & Wine Bar.;MAGGIORI DETTAGLI;https://www.valamar-experience.com/it/esperienza/?l=rab-1;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab_photo_3_v1.jpg;Attrazioni naturali e storiche;Un quarto dell’isola di Rab è coperto da bellissimi boschi tra cui il parco forestale Komrčar, a due passi dal centro storico, che offre sicuramente il fresco migliore.;MAGGIORI DETTAGLI;https://www.valamar.com/it/croazia/isola-rab/attrazioni;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab_photo_4_v1.jpg;https://www.valamar.com/it/alloggi-rab;2023-05-17 08:22:15;2023-05-17 08:22:15
140;ab817d30-dcab-4bc0-8de1-3de701841442;SL;Otok Rab;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab-banner_header.gif;Odkrijte družinske oaze in intimne zalive;Ste vedeli, da ima otok Rab največ peščenih plaž na Jadranu? Če vprašate otroke, kje bi se najraje kopali, bo odgovor vedno Rajska plaža na polotoku Lopar. Če pa vprašate nas, nista nič manj vabljivi niti Val Padova Sandy Plaža s pogledom na staro mestno jedro in legendarna Kandarola, ena od najstarejših nudističnih plaž na svetu.;PREBERITE VEČ;https://www.valamar.com/si/hrvaska/otok-rab/plaze;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab_photo_1_v3.jpg;Izleti z ladjo, ki se jih ne pozabi;Začnite pri sladici. Obiščite Hišo rabske torte v starem mestnem jedru Raba in odkrijte vse o tej starodavni rabski poslastici. Poskusite vrhunska vina in otoške specialitete na najlepši terasi na otoku v Veritas Restaurant & Wine Baru.;PREBERITE VEČ;https://www.valamar-experience.com/sl/dozivetje/;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab_photo_3_v1.jpg;Naravne in zgodovinske znamenitosti;Četrtino otoka Rab prekrivajo čudoviti zeleni gozdovi, med katerimi vas bo najbolje ohladil gozdni park Komrčar blizu starega mestnega jedra.;PREBERITE VEČ;https://www.valamar.com/si/hrvaska/otok-rab/atrakcije;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab_photo_4_v1.jpg;https://www.valamar.com/si/nastanitev-rab;2023-05-17 08:22:15;2023-05-17 08:22:15
141;ab817d30-dcab-4bc0-8de1-3de701841442;HR;Otok Rab;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab-banner_header.gif;Otkrijte obiteljske oaze i intimne uvale;Jeste li znali da otok Rab ima najviše pješčanih plaža na Jadranu? Pitate li djecu gdje bi se najradije kupala, odgovor je uvijek Rajska plaža na poluotoku Lopar. A pitate li nas, ništa manje nisu atraktivne ni Val Padova Sandy Plaža s pogledom na stari grad i legendarna Kandarola jedna od najstarijih naturističkih plaža na svijetu.;SAZNAJTE VIŠE;https://www.valamar.com/hr/hrvatska/otok-rab/plaze;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab_photo_1_v3.jpg;Izleti brodom koji se pamte;Bacite mrežu u more i postanite ribar na jedan dan, a zatim se nagradite kupanjem u najljepšim uvalama. Otkrijte morske i podmorske atrakcije u brodu sa staklenim dnom. Odvažite se na posjet nekadašnjim političkim logorima na otocima Goli i Sv.;SAZNAJTE VIŠE;https://www.valamar-experience.com/hr/dozivljaj/izleti/?l=rab;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab_photo_3_v1.jpg;Prirodne i povijesne atrakcije;Četvrtinu otoka Raba prekrivaju prekrasne zelene šume među kojima će vas najbolje rashladiti park-šuma Komrčar nadomak starog grada.;SAZNAJTE VIŠE;https://www.valamar.com/hr/hrvatska/otok-rab/atrakcije;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab_photo_4_v1.jpg;https://www.valamar.com/hr/smjestaj-rab;2023-05-17 08:22:15;2023-05-17 08:22:15
126;ab817d30-dcab-4bc0-8de1-3de701841442;HR;Otok Rab;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab-banner_header.gif;Otkrijte obiteljske oaze i intimne uvale;Jeste li znali da otok Rab ima najviše pješčanih plaža na Jadranu? Pitate li djecu gdje bi se najradije kupala, odgovor je uvijek Rajska plaža na poluotoku Lopar. A pitate li nas, ništa manje nisu atraktivne ni Val Padova Sandy Plaža s pogledom na stari grad i legendarna Kandarola jedna od najstarijih naturističkih plaža na svijetu.;SAZNAJTE VIŠE;https://www.valamar.com/hr/hrvatska/otok-rab/plaze;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab_photo_1_v3.jpg;Izleti brodom koji se pamte;Bacite mrežu u more i postanite ribar na jedan dan, a zatim se nagradite kupanjem u najljepšim uvalama. Otkrijte morske i podmorske atrakcije u brodu sa staklenim dnom. Odvažite se na posjet nekadašnjim političkim logorima na otocima Goli i Sv.;SAZNAJTE VIŠE;https://www.valamar-experience.com/hr/dozivljaj/izleti/?l=rab;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab_photo_3_v1.jpg;Prirodne i povijesne atrakcije;Četvrtinu otoka Raba prekrivaju prekrasne zelene šume među kojima će vas najbolje rashladiti park-šuma Komrčar nadomak starog grada.;SAZNAJTE VIŠE;https://www.valamar.com/hr/hrvatska/otok-rab/atrakcije;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab_photo_4_v1.jpg;https://www.valamar.com/hr/smjestaj-rab;2023-05-17 08:22:15;2023-05-17 08:22:15
123;ab817d30-dcab-4bc0-8de1-3de701841442;D;Insel Rab;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab-banner_header.gif;Entdecken sie rückzugsorte für familien und lauschige buchten;Von allen adriatischen Inseln verfügt Rab über die meisten Sandstrände. Wenn man den Kindern die Wahl lässt, entscheiden sie sich immer für den Paradiesstrand auf der Halbinsel Lopar.;ERFAHREN SIE MEHR;https://www.valamar.com/de/kroatien/insel-rab/straende;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab_photo_1_v3.jpg;Unvergessliche bootsausflüge;Werden Sie für einen Tag zum Fischer und werfen Sie Ihre Netze ins Meer, dann gönnen Sie sich ein Bad in zauberhaften, geheimen Buchten. Schauen Sie sich die wunderbare Welt unter der Meeresoberfläche bei einer Tour mit einem Glasbodenboot an.;LERNEN SIE MEHR;https://www.valamar-experience.com/de/erlebnis/?l=rab-1;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab_photo_3_v1.jpg;Attraktionen aus natur und geschichte;Ein Viertel der Insel Rab ist mit dichten grünen Wäldern bedeckt, die an langen Sommertagen herrlich kühlenden Schatten spenden.;LERNEN SIE MEHR;https://www.valamar.com/de/kroatien/insel-rab/sehenswuerdigkeiten;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab_photo_4_v1.jpg;https://www.valamar.com/de/unterkunft-rab;2023-05-17 08:22:15;2023-05-17 08:22:15
124;ab817d30-dcab-4bc0-8de1-3de701841442;I;Isola di Rab;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab-banner_header.gif;Scopra oasi familiari e intime baie;Lo sapeva che l’isola di Rab vanta il maggior numero di spiagge di sabbia nell’Adriatico? Se chiediamo ai bambini qual è il loro luogo preferito per fare il bagno, la risposta è sempre la stessa: la spiaggia Rajska plaža sulla penisola di Lopar.;MAGGIORI DETTAGLI;https://www.valamar.com/it/croazia/isola-rab/spiagge;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab_photo_1_v3.jpg;Indimenticabili escursioni in nave;Parta dal dolce. Visiti la Casa della Torta di Rab nel centro storico della città e scopra maggiori dettagli su questa antica prelibatezza di Rab. Assaggi eccellenti vini e le specialità isolane sulla più bella terrazza dell’isola, presso il Veritas Restaurant & Wine Bar.;MAGGIORI DETTAGLI;https://www.valamar-experience.com/it/esperienza/?l=rab-1;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab_photo_3_v1.jpg;Attrazioni naturali e storiche;Un quarto dell’isola di Rab è coperto da bellissimi boschi tra cui il parco forestale Komrčar, a due passi dal centro storico, che offre sicuramente il fresco migliore.;MAGGIORI DETTAGLI;https://www.valamar.com/it/croazia/isola-rab/attrazioni;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab_photo_4_v1.jpg;https://www.valamar.com/it/alloggi-rab;2023-05-17 08:22:15;2023-05-17 08:22:15
125;ab817d30-dcab-4bc0-8de1-3de701841442;SL;Otok Rab;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab-banner_header.gif;Odkrijte družinske oaze in intimne zalive;Ste vedeli, da ima otok Rab največ peščenih plaž na Jadranu? Če vprašate otroke, kje bi se najraje kopali, bo odgovor vedno Rajska plaža na polotoku Lopar. Če pa vprašate nas, nista nič manj vabljivi niti Val Padova Sandy Plaža s pogledom na staro mestno jedro in legendarna Kandarola, ena od najstarejših nudističnih plaž na svetu.;PREBERITE VEČ;https://www.valamar.com/si/hrvaska/otok-rab/plaze;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab_photo_1_v3.jpg;Izleti z ladjo, ki se jih ne pozabi;Začnite pri sladici. Obiščite Hišo rabske torte v starem mestnem jedru Raba in odkrijte vse o tej starodavni rabski poslastici. Poskusite vrhunska vina in otoške specialitete na najlepši terasi na otoku v Veritas Restaurant & Wine Baru.;PREBERITE VEČ;https://www.valamar-experience.com/sl/dozivetje/;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab_photo_3_v1.jpg;Naravne in zgodovinske znamenitosti;Četrtino otoka Rab prekrivajo čudoviti zeleni gozdovi, med katerimi vas bo najbolje ohladil gozdni park Komrčar blizu starega mestnega jedra.;PREBERITE VEČ;https://www.valamar.com/si/hrvaska/otok-rab/atrakcije;https://static.cdn.responsys.net/i8/responsysimages/content/valamarri/Discover_Rab_photo_4_v1.jpg;https://www.valamar.com/si/nastanitev-rab;2023-05-17 08:22:15;2023-05-17 08:22:15
